order_id,customer_id,order_date,order_month,channel,device,region,total_revenue,status,is_premium_customer
ORD013548,UC07542,2023-12-28,2023-12,E-Mail,Desktop,Baden-Württemberg,73.23,geliefert,nein
ORD013549,UC07543,2024-03-05,2024-03,Affiliate,Mobile,Berlin,225.74,geliefert,nein
ORD013550,UC07543,2023-10-22,2023-10,SEA,Mobile,Berlin,217.13,geliefert,nein
ORD013551,UC07543,2024-02-09,2024-02,Affiliate,Tablet,Berlin,208.76,geliefert,nein
ORD013552,UC07544,2024-07-25,2024-07,Social Media,Mobile,Baden-Württemberg,276.29,geliefert,ja
ORD013553,UC07544,2023-06-08,2023-06,Organic,Mobile,Baden-Württemberg,550.93,geliefert,ja
ORD013554,UC07544,2023-05-25,2023-05,SEA,Mobile,Baden-Württemberg,209.93,geliefert,ja
ORD013555,UC07545,2024-03-01,2024-03,Organic,Mobile,Hessen,312.83,geliefert,nein
ORD013556,UC07546,2023-07-06,2023-07,SEA,Mobile,Baden-Württemberg,199.05,retourniert,ja
ORD013557,UC07546,2023-03-30,2023-03,Direct,Mobile,Baden-Württemberg,595.89,geliefert,ja
ORD013558,UC07546,2023-09-27,2023-09,Direct,Mobile,Baden-Württemberg,174.61,geliefert,ja
ORD013559,UC07546,2023-02-16,2023-02,Organic,Mobile,Baden-Württemberg,49.02,retourniert,ja
ORD013560,UC07547,2024-01-27,2024-01,Organic,Mobile,Berlin,385.42,geliefert,nein
ORD013561,UC07548,2023-03-14,2023-03,Direct,Desktop,Bayern,400.24,storniert,nein
ORD013562,UC07549,2023-03-10,2023-03,Organic,Desktop,Hessen,132.31,geliefert,nein
ORD013563,UC07550,2023-10-15,2023-10,Social Media,Desktop,Hessen,183.96,geliefert,ja
ORD013564,UC07550,2024-12-08,2024-12,SEA,Desktop,Hessen,459.55,retourniert,ja
ORD013565,UC07550,2023-10-27,2023-10,SEA,Desktop,Hessen,158.0,geliefert,ja
ORD013566,UC07550,2023-06-23,2023-06,E-Mail,Desktop,Hessen,404.73,retourniert,ja
ORD013567,UC07551,2024-09-13,2024-09,Organic,Mobile,Hamburg,507.7,geliefert,nein
ORD013568,UC07552,2023-10-01,2023-10,E-Mail,Mobile,Hamburg,474.18,geliefert,nein
ORD013569,UC07553,2024-08-10,2024-08,SEA,Mobile,Bayern,263.01,geliefert,nein
ORD013570,UC07553,2023-12-22,2023-12,Direct,Mobile,Bayern,457.1,geliefert,nein
ORD013571,UC07553,2024-10-30,2024-10,Affiliate,Mobile,Bayern,46.69,geliefert,nein
ORD013572,UC07554,2024-10-27,2024-10,Social Media,Mobile,NRW,114.28,geliefert,ja
ORD013573,UC07554,2023-06-18,2023-06,Social Media,Mobile,NRW,31.19,retourniert,ja
ORD013574,UC07555,2024-03-14,2024-03,SEA,Desktop,NRW,309.65,geliefert,ja
ORD013575,UC07555,2024-07-27,2024-07,SEA,Mobile,NRW,463.36,geliefert,ja
ORD013576,UC07555,2024-05-13,2024-05,Affiliate,Mobile,NRW,177.58,geliefert,ja
ORD013577,UC07555,2024-02-15,2024-02,SEA,Mobile,NRW,319.05,geliefert,ja
ORD013578,UC07556,2023-07-12,2023-07,SEA,Desktop,Bayern,171.1,geliefert,ja
ORD013579,UC07556,2024-11-04,2024-11,Direct,Desktop,Bayern,209.44,geliefert,ja
ORD013580,UC07556,2024-05-19,2024-05,SEA,Mobile,Bayern,190.39,geliefert,ja
ORD013581,UC07556,2024-06-15,2024-06,Direct,Desktop,Bayern,749.88,retourniert,ja
ORD013582,UC07557,2024-09-02,2024-09,SEA,Desktop,Brandenburg,271.82,geliefert,nein
ORD013583,UC07558,2023-09-22,2023-09,SEA,Desktop,NRW,70.56,geliefert,nein
ORD013584,UC07559,2023-02-24,2023-02,SEA,Mobile,NRW,247.39,geliefert,nein
ORD013585,UC07559,2024-12-06,2024-12,Social Media,Mobile,NRW,216.18,geliefert,nein
ORD013586,UC07560,2024-10-30,2024-10,SEA,Mobile,Baden-Württemberg,433.83,geliefert,nein
ORD013587,UC07560,2024-10-13,2024-10,E-Mail,Mobile,Baden-Württemberg,182.2,geliefert,nein
ORD013588,UC07562,2023-02-13,2023-02,Organic,Desktop,Brandenburg,90.15,geliefert,nein
ORD013589,UC07562,2024-12-01,2024-12,SEA,Mobile,Brandenburg,76.81,retourniert,nein
ORD013590,UC07562,2024-02-12,2024-02,SEA,Desktop,Brandenburg,112.17,retourniert,nein
ORD013591,UC07563,2024-12-22,2024-12,SEA,Desktop,Berlin,536.16,geliefert,nein
ORD013592,UC07564,2024-05-19,2024-05,Social Media,Desktop,NRW,871.47,geliefert,ja
ORD013593,UC07566,2024-04-21,2024-04,Social Media,Mobile,Thüringen,218.99,retourniert,nein
ORD013594,UC07567,2023-11-14,2023-11,Organic,Desktop,Hessen,206.04,geliefert,nein
ORD013595,UC07568,2023-09-25,2023-09,E-Mail,Mobile,NRW,411.71,geliefert,ja
ORD013596,UC07568,2023-04-01,2023-04,Organic,Mobile,NRW,129.47,geliefert,ja
ORD013597,UC07570,2024-03-18,2024-03,SEA,Mobile,Baden-Württemberg,1146.06,geliefert,ja
ORD013598,UC07570,2024-12-22,2024-12,E-Mail,Mobile,Baden-Württemberg,676.75,geliefert,ja
ORD013599,UC07570,2023-12-10,2023-12,Social Media,Desktop,Baden-Württemberg,1054.33,geliefert,ja
ORD013600,UC07570,2024-10-08,2024-10,Organic,Mobile,Baden-Württemberg,286.46,geliefert,ja
ORD013601,UC07570,2023-09-07,2023-09,Social Media,Desktop,Baden-Württemberg,1129.65,geliefert,ja
ORD013602,UC07571,2024-12-03,2024-12,Organic,Desktop,Sachsen,648.83,geliefert,nein
ORD013603,UC07571,2024-03-08,2024-03,Social Media,Desktop,Sachsen,560.46,geliefert,nein
ORD013604,UC07571,2023-11-29,2023-11,E-Mail,Desktop,Sachsen,474.06,geliefert,nein
ORD013605,UC07571,2024-05-02,2024-05,Social Media,Mobile,Sachsen,230.02,geliefert,nein
ORD013606,UC07572,2024-05-01,2024-05,Organic,Mobile,Baden-Württemberg,294.16,geliefert,nein
ORD013607,UC07573,2024-06-25,2024-06,Organic,Desktop,Hessen,126.98,geliefert,nein
ORD013608,UC07573,2024-04-10,2024-04,SEA,Tablet,Hessen,111.18,retourniert,nein
ORD013609,UC07574,2023-01-07,2023-01,Direct,Desktop,Hessen,665.38,geliefert,nein
ORD013610,UC07574,2023-06-10,2023-06,SEA,Desktop,Hessen,143.04,geliefert,nein
ORD013611,UC07575,2024-03-26,2024-03,E-Mail,Desktop,Sachsen,83.67,geliefert,nein
ORD013612,UC07576,2023-06-06,2023-06,Social Media,Tablet,Niedersachsen,28.22,geliefert,nein
ORD013613,UC07576,2023-05-30,2023-05,Social Media,Tablet,Niedersachsen,147.09,retourniert,nein
ORD013614,UC07577,2024-12-25,2024-12,SEA,Mobile,Baden-Württemberg,403.28,geliefert,nein
ORD013615,UC07577,2023-11-12,2023-11,Direct,Mobile,Baden-Württemberg,248.84,geliefert,nein
ORD013616,UC07577,2023-02-01,2023-02,Direct,Mobile,Baden-Württemberg,166.24,geliefert,nein
ORD013617,UC07577,2023-01-25,2023-01,Social Media,Mobile,Baden-Württemberg,313.69,geliefert,nein
ORD013618,UC07578,2024-11-10,2024-11,SEA,Mobile,Bayern,286.93,retourniert,nein
ORD013619,UC07578,2023-06-24,2023-06,Social Media,Desktop,Bayern,979.65,geliefert,nein
ORD013620,UC07579,2023-11-06,2023-11,Organic,Tablet,Bayern,80.24,geliefert,nein
ORD013621,UC07580,2024-06-06,2024-06,E-Mail,Desktop,NRW,201.95,geliefert,nein
ORD013622,UC07581,2023-12-23,2023-12,Social Media,Mobile,Baden-Württemberg,1089.27,retourniert,nein
ORD013623,UC07581,2023-02-27,2023-02,E-Mail,Desktop,Baden-Württemberg,54.27,geliefert,nein
ORD013624,UC07582,2023-11-11,2023-11,SEA,Desktop,NRW,773.73,geliefert,nein
ORD013625,UC07583,2023-06-18,2023-06,Social Media,Desktop,Berlin,368.18,geliefert,ja
ORD013626,UC07584,2023-11-02,2023-11,SEA,Mobile,Bayern,204.46,geliefert,ja
ORD013627,UC07584,2024-07-19,2024-07,Affiliate,Mobile,Bayern,138.11,retourniert,ja
ORD013628,UC07584,2024-04-22,2024-04,SEA,Mobile,Bayern,661.76,retourniert,ja
ORD013629,UC07585,2024-06-10,2024-06,SEA,Mobile,Hamburg,293.82,geliefert,nein
ORD013630,UC07588,2024-09-08,2024-09,SEA,Desktop,NRW,164.26,geliefert,ja
ORD013631,UC07588,2023-06-26,2023-06,E-Mail,Desktop,NRW,34.51,geliefert,ja
ORD013632,UC07589,2023-02-25,2023-02,Organic,Desktop,NRW,1010.29,geliefert,ja
ORD013633,UC07589,2024-10-15,2024-10,Direct,Desktop,NRW,58.07,geliefert,ja
ORD013634,UC07589,2023-04-02,2023-04,SEA,Desktop,NRW,117.2,retourniert,ja
ORD013635,UC07590,2024-08-31,2024-08,Organic,Desktop,Bayern,245.67,geliefert,ja
ORD013636,UC07591,2024-04-20,2024-04,Social Media,Mobile,NRW,30.85,geliefert,nein
ORD013637,UC07591,2024-07-29,2024-07,Organic,Mobile,NRW,225.1,geliefert,nein
ORD013638,UC07591,2023-01-12,2023-01,Organic,Mobile,NRW,1013.53,geliefert,nein
ORD013639,UC07591,2024-12-15,2024-12,Social Media,Tablet,NRW,394.86,geliefert,nein
ORD013640,UC07592,2023-08-18,2023-08,Organic,Desktop,Hessen,174.0,geliefert,nein
ORD013641,UC07592,2024-08-16,2024-08,Social Media,Desktop,Hessen,34.7,geliefert,nein
ORD013642,UC07593,2024-08-05,2024-08,Organic,Mobile,Baden-Württemberg,529.97,geliefert,nein
ORD013643,UC07593,2024-12-29,2024-12,E-Mail,Mobile,Baden-Württemberg,354.02,geliefert,nein
ORD013644,UC07594,2023-05-31,2023-05,Organic,Tablet,NRW,229.64,retourniert,nein
ORD013645,UC07594,2024-01-16,2024-01,Organic,Tablet,NRW,136.61,retourniert,nein
ORD013646,UC07594,2024-10-23,2024-10,Affiliate,Tablet,NRW,46.37,retourniert,nein
ORD013647,UC07595,2024-05-08,2024-05,Direct,Mobile,NRW,563.68,retourniert,nein
ORD013648,UC07596,2023-08-21,2023-08,Social Media,Desktop,Baden-Württemberg,437.84,geliefert,nein
ORD013649,UC07597,2024-07-25,2024-07,SEA,Mobile,Berlin,939.7,geliefert,nein
ORD013650,UC07598,2024-10-10,2024-10,Affiliate,Mobile,Hessen,33.29,geliefert,nein
ORD013651,UC07599,2023-07-21,2023-07,Affiliate,Mobile,Baden-Württemberg,239.62,retourniert,nein
ORD013652,UC07600,2024-02-11,2024-02,Social Media,Desktop,Hessen,1130.86,geliefert,nein
ORD013653,UC07601,2023-12-09,2023-12,Social Media,Desktop,Berlin,172.27,geliefert,nein
ORD013654,UC07602,2024-02-19,2024-02,Social Media,Desktop,Hamburg,675.58,geliefert,nein
ORD013655,UC07602,2024-06-18,2024-06,E-Mail,Mobile,Hamburg,443.28,geliefert,nein
ORD013656,UC07602,2023-06-05,2023-06,E-Mail,Desktop,Hamburg,319.43,storniert,nein
ORD013657,UC07603,2023-12-30,2023-12,SEA,Desktop,Hamburg,215.9,geliefert,nein
ORD013658,UC07604,2023-10-18,2023-10,SEA,Mobile,Bayern,251.11,geliefert,nein
ORD013659,UC07604,2023-09-08,2023-09,Direct,Desktop,Bayern,77.15,geliefert,nein
ORD013660,UC07605,2023-12-31,2023-12,SEA,Mobile,Hamburg,237.51,retourniert,nein
ORD013661,UC07605,2023-03-11,2023-03,SEA,Mobile,Hamburg,564.48,retourniert,nein
ORD013662,UC07606,2024-08-06,2024-08,Social Media,Mobile,Bayern,172.18,geliefert,nein
ORD013663,UC07607,2024-11-02,2024-11,Organic,Tablet,NRW,476.97,geliefert,ja
ORD013664,UC07607,2024-01-11,2024-01,SEA,Desktop,NRW,582.26,retourniert,ja
ORD013665,UC07608,2023-07-26,2023-07,Social Media,Desktop,Baden-Württemberg,448.47,geliefert,nein
ORD013666,UC07608,2024-12-03,2024-12,SEA,Mobile,Baden-Württemberg,134.74,geliefert,nein
ORD013667,UC07608,2024-06-11,2024-06,Direct,Mobile,Baden-Württemberg,403.81,geliefert,nein
ORD013668,UC07610,2024-06-23,2024-06,SEA,Mobile,NRW,336.0,retourniert,nein
ORD013669,UC07610,2024-01-05,2024-01,Organic,Mobile,NRW,295.98,geliefert,nein
ORD013670,UC07611,2024-02-20,2024-02,Direct,Tablet,Bayern,343.63,geliefert,ja
ORD013671,UC07611,2024-08-05,2024-08,Organic,Mobile,Bayern,286.05,geliefert,ja
ORD013672,UC07611,2024-10-08,2024-10,Direct,Mobile,Bayern,288.42,geliefert,ja
ORD013673,UC07611,2024-05-12,2024-05,E-Mail,Tablet,Bayern,552.88,geliefert,ja
ORD013674,UC07612,2023-05-09,2023-05,E-Mail,Mobile,Sachsen,223.6,geliefert,nein
ORD013675,UC07612,2024-10-31,2024-10,Organic,Mobile,Sachsen,442.58,geliefert,nein
ORD013676,UC07612,2023-01-15,2023-01,Direct,Mobile,Sachsen,868.82,geliefert,nein
ORD013677,UC07612,2024-09-20,2024-09,SEA,Mobile,Sachsen,720.25,geliefert,nein
ORD013678,UC07613,2024-03-29,2024-03,SEA,Mobile,Brandenburg,846.9,geliefert,ja
ORD013679,UC07613,2023-11-07,2023-11,Direct,Mobile,Brandenburg,431.38,geliefert,ja
ORD013680,UC07614,2024-05-18,2024-05,Organic,Tablet,Brandenburg,188.31,geliefert,nein
ORD013681,UC07615,2023-08-04,2023-08,Organic,Desktop,Berlin,526.1,geliefert,nein
ORD013682,UC07615,2023-11-22,2023-11,Social Media,Desktop,Berlin,220.66,geliefert,nein
ORD013683,UC07617,2024-04-07,2024-04,SEA,Desktop,Bayern,934.4,geliefert,nein
ORD013684,UC07618,2023-02-26,2023-02,SEA,Mobile,Bayern,186.0,retourniert,ja
ORD013685,UC07618,2024-12-30,2024-12,Affiliate,Mobile,Bayern,368.86,geliefert,ja
ORD013686,UC07619,2023-11-05,2023-11,Social Media,Desktop,Baden-Württemberg,303.91,retourniert,nein
ORD013687,UC07620,2024-08-17,2024-08,Social Media,Mobile,Niedersachsen,281.19,geliefert,ja
ORD013688,UC07620,2023-04-23,2023-04,Direct,Mobile,Niedersachsen,427.59,retourniert,ja
ORD013689,UC07620,2024-07-21,2024-07,SEA,Mobile,Niedersachsen,187.17,geliefert,ja
ORD013690,UC07621,2024-05-12,2024-05,SEA,Mobile,Baden-Württemberg,854.21,geliefert,nein
ORD013691,UC07622,2023-09-02,2023-09,Affiliate,Desktop,Bayern,476.49,retourniert,nein
ORD013692,UC07623,2024-01-29,2024-01,Social Media,Desktop,Hamburg,700.06,geliefert,nein
ORD013693,UC07623,2023-05-07,2023-05,Organic,Desktop,Hamburg,192.1,storniert,nein
ORD013694,UC07624,2024-05-13,2024-05,E-Mail,Mobile,Hessen,541.23,retourniert,nein
ORD013695,UC07624,2024-05-20,2024-05,SEA,Mobile,Hessen,106.74,geliefert,nein
ORD013696,UC07625,2024-05-20,2024-05,SEA,Tablet,NRW,80.56,geliefert,nein
ORD013697,UC07625,2023-11-05,2023-11,E-Mail,Tablet,NRW,529.51,retourniert,nein
ORD013698,UC07626,2024-10-15,2024-10,SEA,Desktop,Berlin,198.11,geliefert,nein
ORD013699,UC07626,2024-06-21,2024-06,Organic,Desktop,Berlin,29.59,retourniert,nein
ORD013700,UC07627,2023-02-11,2023-02,E-Mail,Mobile,Berlin,663.41,geliefert,nein
ORD013701,UC07627,2023-06-04,2023-06,Social Media,Mobile,Berlin,531.69,geliefert,nein
ORD013702,UC07628,2023-07-03,2023-07,Social Media,Mobile,Thüringen,178.52,geliefert,ja
ORD013703,UC07628,2023-09-17,2023-09,SEA,Mobile,Thüringen,229.79,geliefert,ja
ORD013704,UC07629,2024-07-30,2024-07,Direct,Desktop,Hamburg,50.18,geliefert,nein
ORD013705,UC07630,2023-12-06,2023-12,Affiliate,Desktop,Hessen,415.09,geliefert,nein
ORD013706,UC07630,2024-01-17,2024-01,Social Media,Mobile,Hessen,109.3,geliefert,nein
ORD013707,UC07631,2024-04-06,2024-04,Organic,Mobile,Brandenburg,173.5,geliefert,ja
ORD013708,UC07631,2024-03-06,2024-03,Social Media,Mobile,Brandenburg,171.47,geliefert,ja
ORD013709,UC07631,2023-04-15,2023-04,Direct,Mobile,Brandenburg,174.25,geliefert,ja
ORD013710,UC07632,2023-05-09,2023-05,Organic,Desktop,NRW,181.67,geliefert,ja
ORD013711,UC07632,2024-10-01,2024-10,Direct,Mobile,NRW,593.67,geliefert,ja
ORD013712,UC07634,2024-07-27,2024-07,SEA,Mobile,Berlin,179.4,geliefert,ja
ORD013713,UC07634,2023-01-20,2023-01,SEA,Mobile,Berlin,471.47,geliefert,ja
ORD013714,UC07634,2023-09-22,2023-09,Direct,Mobile,Berlin,305.5,retourniert,ja
ORD013715,UC07634,2023-11-03,2023-11,Affiliate,Mobile,Berlin,45.28,geliefert,ja
ORD013716,UC07635,2024-12-16,2024-12,E-Mail,Mobile,Bayern,297.45,geliefert,nein
ORD013717,UC07636,2023-12-06,2023-12,E-Mail,Mobile,Bayern,349.86,geliefert,nein
ORD013718,UC07637,2023-11-26,2023-11,SEA,Desktop,Hamburg,576.86,geliefert,ja
ORD013719,UC07637,2023-06-25,2023-06,Social Media,Tablet,Hamburg,323.54,geliefert,ja
ORD013720,UC07638,2023-03-09,2023-03,Social Media,Mobile,Niedersachsen,404.76,geliefert,nein
ORD013721,UC07638,2023-09-23,2023-09,Organic,Mobile,Niedersachsen,157.69,retourniert,nein
ORD013722,UC07639,2023-11-18,2023-11,Direct,Mobile,Niedersachsen,724.31,geliefert,nein
ORD013723,UC07640,2024-10-04,2024-10,Direct,Mobile,Bayern,476.56,geliefert,nein
ORD013724,UC07640,2023-06-11,2023-06,SEA,Mobile,Bayern,224.22,storniert,nein
ORD013725,UC07641,2024-06-16,2024-06,Affiliate,Mobile,Brandenburg,485.19,geliefert,nein
ORD013726,UC07642,2023-07-31,2023-07,Direct,Desktop,Hamburg,72.01,geliefert,nein
ORD013727,UC07643,2023-02-21,2023-02,SEA,Desktop,NRW,1010.09,geliefert,nein
ORD013728,UC07643,2023-07-01,2023-07,SEA,Mobile,NRW,154.96,geliefert,nein
ORD013729,UC07644,2024-10-14,2024-10,SEA,Mobile,Bayern,897.99,geliefert,nein
ORD013730,UC07645,2023-07-13,2023-07,Social Media,Mobile,Brandenburg,1458.21,geliefert,ja
ORD013731,UC07645,2023-10-24,2023-10,SEA,Mobile,Brandenburg,175.85,geliefert,ja
ORD013732,UC07645,2024-05-13,2024-05,E-Mail,Mobile,Brandenburg,184.9,geliefert,ja
ORD013733,UC07645,2024-11-08,2024-11,E-Mail,Mobile,Brandenburg,241.24,geliefert,ja
ORD013734,UC07646,2024-02-16,2024-02,Social Media,Mobile,Hamburg,195.07,retourniert,ja
ORD013735,UC07646,2024-09-11,2024-09,E-Mail,Mobile,Hamburg,332.43,retourniert,ja
ORD013736,UC07646,2024-06-23,2024-06,SEA,Tablet,Hamburg,200.6,retourniert,ja
ORD013737,UC07647,2023-09-11,2023-09,SEA,Mobile,Bayern,135.33,retourniert,nein
ORD013738,UC07648,2024-08-23,2024-08,Affiliate,Desktop,Baden-Württemberg,271.99,geliefert,nein
ORD013739,UC07648,2024-03-04,2024-03,Affiliate,Desktop,Baden-Württemberg,321.16,geliefert,nein
ORD013740,UC07650,2023-02-08,2023-02,Social Media,Mobile,Sachsen,285.92,geliefert,nein
ORD013741,UC07651,2024-11-05,2024-11,E-Mail,Desktop,Sachsen,121.07,retourniert,nein
ORD013742,UC07653,2024-11-29,2024-11,E-Mail,Tablet,Bayern,159.63,geliefert,nein
ORD013743,UC07653,2024-09-03,2024-09,Organic,Desktop,Bayern,238.38,geliefert,nein
ORD013744,UC07654,2023-09-23,2023-09,Organic,Mobile,Berlin,248.13,retourniert,ja
ORD013745,UC07654,2023-09-30,2023-09,SEA,Mobile,Berlin,703.3,geliefert,ja
ORD013746,UC07655,2024-11-05,2024-11,Social Media,Desktop,Hessen,617.55,geliefert,nein
ORD013747,UC07657,2024-04-13,2024-04,Direct,Mobile,Bayern,660.44,geliefert,nein
ORD013748,UC07657,2023-09-25,2023-09,SEA,Mobile,Bayern,216.57,geliefert,nein
ORD013749,UC07658,2023-10-23,2023-10,Organic,Desktop,Berlin,168.54,geliefert,nein
ORD013750,UC07659,2024-10-09,2024-10,E-Mail,Desktop,NRW,476.29,geliefert,ja
ORD013751,UC07659,2024-04-24,2024-04,E-Mail,Mobile,NRW,119.09,geliefert,ja
ORD013752,UC07660,2024-12-08,2024-12,Social Media,Desktop,Sachsen,304.97,geliefert,ja
ORD013753,UC07661,2024-10-11,2024-10,Affiliate,Tablet,Baden-Württemberg,197.45,geliefert,ja
ORD013754,UC07661,2023-10-19,2023-10,E-Mail,Mobile,Baden-Württemberg,763.22,retourniert,ja
ORD013755,UC07661,2023-08-09,2023-08,Organic,Mobile,Baden-Württemberg,54.55,retourniert,ja
ORD013756,UC07662,2024-01-29,2024-01,Direct,Mobile,Berlin,260.12,geliefert,nein
ORD013757,UC07663,2023-08-12,2023-08,Affiliate,Mobile,Baden-Württemberg,431.26,geliefert,nein
ORD013758,UC07663,2024-11-29,2024-11,SEA,Desktop,Baden-Württemberg,692.55,geliefert,nein
ORD013759,UC07665,2024-06-08,2024-06,E-Mail,Desktop,NRW,226.83,retourniert,nein
ORD013760,UC07666,2023-02-10,2023-02,Organic,Desktop,Bayern,236.06,geliefert,nein
ORD013761,UC07666,2023-02-12,2023-02,E-Mail,Desktop,Bayern,467.22,geliefert,nein
ORD013762,UC07667,2024-01-07,2024-01,Direct,Desktop,Berlin,848.63,geliefert,nein
ORD013763,UC07667,2023-09-28,2023-09,SEA,Desktop,Berlin,187.06,geliefert,nein
ORD013764,UC07667,2024-11-21,2024-11,SEA,Desktop,Berlin,227.2,geliefert,nein
ORD013765,UC07668,2024-03-04,2024-03,Social Media,Mobile,Bayern,551.27,geliefert,ja
ORD013766,UC07668,2024-11-08,2024-11,E-Mail,Desktop,Bayern,159.21,geliefert,ja
ORD013767,UC07668,2024-11-02,2024-11,Social Media,Desktop,Bayern,294.67,geliefert,ja
ORD013768,UC07668,2024-02-12,2024-02,Social Media,Mobile,Bayern,1263.03,geliefert,ja
ORD013769,UC07670,2023-05-29,2023-05,SEA,Mobile,Berlin,661.83,geliefert,nein
ORD013770,UC07671,2023-04-19,2023-04,E-Mail,Mobile,Bayern,519.46,geliefert,ja
ORD013771,UC07671,2024-08-24,2024-08,E-Mail,Mobile,Bayern,210.78,geliefert,ja
ORD013772,UC07672,2024-04-22,2024-04,E-Mail,Mobile,Hamburg,90.07,geliefert,nein
ORD013773,UC07672,2023-02-26,2023-02,E-Mail,Mobile,Hamburg,196.93,geliefert,nein
ORD013774,UC07673,2023-05-01,2023-05,E-Mail,Mobile,NRW,556.74,geliefert,nein
ORD013775,UC07674,2023-08-17,2023-08,Organic,Mobile,Sachsen,684.05,storniert,nein
ORD013776,UC07675,2023-03-23,2023-03,SEA,Mobile,NRW,538.95,storniert,nein
ORD013777,UC07675,2023-11-30,2023-11,E-Mail,Mobile,NRW,291.2,geliefert,nein
ORD013778,UC07676,2024-02-17,2024-02,E-Mail,Mobile,Baden-Württemberg,1044.59,retourniert,nein
ORD013779,UC07676,2024-06-30,2024-06,SEA,Desktop,Baden-Württemberg,361.18,geliefert,nein
ORD013780,UC07677,2024-11-30,2024-11,Direct,Desktop,Baden-Württemberg,585.9,retourniert,nein
ORD013781,UC07679,2023-04-27,2023-04,SEA,Mobile,Bayern,36.41,retourniert,nein
ORD013782,UC07680,2024-11-19,2024-11,Direct,Desktop,Berlin,229.88,retourniert,nein
ORD013783,UC07680,2024-06-14,2024-06,SEA,Desktop,Berlin,703.36,geliefert,nein
ORD013784,UC07680,2023-07-17,2023-07,SEA,Mobile,Berlin,237.36,geliefert,nein
ORD013785,UC07680,2023-04-05,2023-04,Social Media,Desktop,Berlin,608.44,geliefert,nein
ORD013786,UC07681,2024-07-10,2024-07,Direct,Mobile,Brandenburg,55.88,geliefert,nein
ORD013787,UC07681,2023-01-09,2023-01,SEA,Mobile,Brandenburg,1386.68,retourniert,nein
ORD013788,UC07683,2024-02-09,2024-02,Social Media,Desktop,Hamburg,38.06,geliefert,nein
ORD013789,UC07684,2023-12-08,2023-12,SEA,Mobile,Hamburg,105.96,geliefert,nein
ORD013790,UC07685,2024-12-20,2024-12,Social Media,Desktop,NRW,332.3,geliefert,nein
ORD013791,UC07685,2024-12-17,2024-12,Affiliate,Desktop,NRW,340.98,geliefert,nein
ORD013792,UC07685,2024-03-23,2024-03,Organic,Desktop,NRW,105.34,geliefert,nein
ORD013793,UC07685,2023-01-23,2023-01,Organic,Desktop,NRW,487.06,geliefert,nein
ORD013794,UC07686,2024-11-15,2024-11,SEA,Desktop,NRW,426.01,geliefert,nein
ORD013795,UC07687,2023-03-31,2023-03,SEA,Mobile,NRW,32.27,retourniert,nein
ORD013796,UC07688,2023-09-18,2023-09,Direct,Mobile,Hamburg,515.4,geliefert,nein
ORD013797,UC07688,2024-07-04,2024-07,Direct,Desktop,Hamburg,184.92,retourniert,nein
ORD013798,UC07689,2023-12-21,2023-12,Social Media,Mobile,Sachsen,177.06,geliefert,nein
ORD013799,UC07690,2023-04-25,2023-04,SEA,Mobile,Berlin,28.93,geliefert,nein
ORD013800,UC07691,2024-01-30,2024-01,Direct,Desktop,NRW,59.02,geliefert,nein
ORD013801,UC07692,2024-09-02,2024-09,Direct,Desktop,Bayern,128.22,retourniert,nein
ORD013802,UC07692,2023-08-06,2023-08,Organic,Desktop,Bayern,63.98,retourniert,nein
ORD013803,UC07693,2024-09-10,2024-09,SEA,Tablet,Thüringen,1026.38,geliefert,ja
ORD013804,UC07693,2023-05-25,2023-05,Organic,Tablet,Thüringen,536.89,retourniert,ja
ORD013805,UC07693,2023-10-26,2023-10,E-Mail,Tablet,Thüringen,361.86,geliefert,ja
ORD013806,UC07693,2024-10-16,2024-10,E-Mail,Mobile,Thüringen,202.25,geliefert,ja
ORD013807,UC07694,2023-09-14,2023-09,Organic,Tablet,Baden-Württemberg,248.36,retourniert,nein
ORD013808,UC07694,2023-10-02,2023-10,SEA,Desktop,Baden-Württemberg,502.95,geliefert,nein
ORD013809,UC07695,2024-03-21,2024-03,E-Mail,Desktop,Hessen,178.03,geliefert,nein
ORD013810,UC07696,2023-10-17,2023-10,E-Mail,Mobile,NRW,232.82,geliefert,nein
ORD013811,UC07697,2024-09-15,2024-09,Social Media,Desktop,Baden-Württemberg,341.29,retourniert,nein
ORD013812,UC07698,2024-09-14,2024-09,Organic,Mobile,Baden-Württemberg,189.39,geliefert,ja
ORD013813,UC07698,2024-12-18,2024-12,SEA,Mobile,Baden-Württemberg,58.43,geliefert,ja
ORD013814,UC07699,2023-04-24,2023-04,E-Mail,Desktop,NRW,41.6,geliefert,nein
ORD013815,UC07700,2023-03-30,2023-03,Direct,Tablet,Bayern,853.71,geliefert,ja
ORD013816,UC07700,2024-11-18,2024-11,E-Mail,Tablet,Bayern,199.63,geliefert,ja
ORD013817,UC07700,2024-03-27,2024-03,Organic,Tablet,Bayern,88.96,geliefert,ja
ORD013818,UC07701,2023-08-31,2023-08,Direct,Mobile,Berlin,234.36,geliefert,nein
ORD013819,UC07702,2023-05-16,2023-05,Organic,Desktop,NRW,279.7,geliefert,nein
ORD013820,UC07703,2024-08-19,2024-08,SEA,Mobile,Hamburg,370.5,geliefert,nein
ORD013821,UC07703,2023-02-24,2023-02,SEA,Mobile,Hamburg,69.69,geliefert,nein
ORD013822,UC07704,2023-08-07,2023-08,Organic,Mobile,Hessen,52.69,geliefert,nein
