customer_id,region,age_group,gender,preferred_device,registered_at,is_premium
UC06028,Baden-Württemberg,25-34,weiblich,Mobile,2023-06-19,ja
UC06029,NRW,65+,weiblich,Mobile,2023-12-26,ja
UC06030,Baden-Württemberg,18-24,männlich,Mobile,2023-02-11,nein
UC06031,Hamburg,35-44,männlich,Mobile,2023-12-04,ja
UC06032,NRW,35-44,weiblich,Mobile,2023-01-27,nein
UC06033,Niedersachsen,18-24,männlich,Desktop,2023-03-28,nein
UC06034,Berlin,35-44,weiblich,Desktop,2023-07-29,nein
UC06035,Berlin,25-34,weiblich,Mobile,2023-06-23,nein
UC06036,NRW,55-64,männlich,Desktop,2023-08-23,nein
UC06037,Sachsen,25-34,männlich,Desktop,2023-02-12,ja
UC06038,Baden-Württemberg,35-44,männlich,Desktop,2023-05-03,nein
UC06039,Niedersachsen,65+,männlich,Mobile,2023-10-15,ja
UC06040,Brandenburg,25-34,weiblich,Desktop,2023-10-02,nein
UC06041,Berlin,45-54,männlich,Mobile,2023-10-06,nein
UC06042,NRW,25-34,männlich,Mobile,2023-04-23,nein
UC06043,Hessen,45-54,männlich,Desktop,2023-08-17,ja
UC06044,Bayern,45-54,divers,Desktop,2023-09-03,ja
UC06045,Berlin,25-34,männlich,Mobile,2023-10-06,nein
UC06046,NRW,35-44,weiblich,Desktop,2023-12-17,nein
UC06047,Baden-Württemberg,35-44,männlich,Mobile,2023-08-22,nein
UC06048,NRW,45-54,weiblich,Mobile,2023-08-17,ja
UC06049,Bayern,35-44,männlich,Mobile,2023-07-19,nein
UC06050,Baden-Württemberg,65+,männlich,Desktop,2023-04-21,nein
UC06051,Berlin,25-34,weiblich,Desktop,2023-06-29,nein
UC06052,NRW,25-34,weiblich,Mobile,2023-03-13,nein
UC06053,Hessen,25-34,männlich,Desktop,2023-06-10,nein
UC06054,Baden-Württemberg,55-64,männlich,Mobile,2023-10-18,nein
UC06055,NRW,25-34,weiblich,Mobile,2023-10-21,ja
UC06056,Thüringen,25-34,männlich,Desktop,2023-07-14,nein
UC06057,Hamburg,25-34,männlich,Mobile,2023-08-14,nein
UC06058,Hessen,18-24,männlich,Desktop,2023-10-26,nein
UC06059,NRW,25-34,männlich,Mobile,2023-08-10,nein
UC06060,Hamburg,35-44,männlich,Mobile,2023-08-08,ja
UC06061,Thüringen,25-34,weiblich,Mobile,2023-05-18,nein
UC06062,Berlin,25-34,männlich,Mobile,2023-02-20,nein
UC06063,NRW,18-24,weiblich,Mobile,2023-06-16,nein
UC06064,Bayern,35-44,weiblich,Mobile,2023-03-27,nein
UC06065,Bayern,35-44,weiblich,Mobile,2023-10-30,nein
UC06066,Berlin,25-34,männlich,Desktop,2023-08-24,ja
UC06067,Berlin,25-34,weiblich,Tablet,2023-09-17,nein
UC06068,NRW,25-34,weiblich,Mobile,2023-06-28,nein
UC06069,Hamburg,45-54,männlich,Mobile,2023-01-22,nein
UC06070,Baden-Württemberg,55-64,männlich,Desktop,2023-10-19,nein
UC06071,Baden-Württemberg,35-44,weiblich,Tablet,2023-07-16,ja
UC06072,NRW,35-44,weiblich,Desktop,2023-09-25,nein
UC06073,Baden-Württemberg,45-54,weiblich,Tablet,2023-09-04,nein
UC06074,Baden-Württemberg,35-44,männlich,Desktop,2023-12-18,nein
UC06075,Baden-Württemberg,25-34,weiblich,Desktop,2023-06-15,ja
UC06076,Baden-Württemberg,25-34,weiblich,Desktop,2023-02-26,nein
UC06077,Niedersachsen,25-34,weiblich,Desktop,2023-07-09,nein
UC06078,Brandenburg,45-54,männlich,Tablet,2023-11-15,nein
UC06079,Hamburg,35-44,weiblich,Desktop,2023-07-01,ja
UC06080,Hessen,45-54,weiblich,Mobile,2023-12-07,nein
UC06081,Baden-Württemberg,18-24,weiblich,Tablet,2023-04-26,nein
UC06082,Hamburg,18-24,weiblich,Mobile,2023-07-19,nein
UC06083,Baden-Württemberg,35-44,männlich,Desktop,2023-09-28,nein
UC06084,Baden-Württemberg,65+,männlich,Mobile,2023-04-08,nein
UC06085,Thüringen,55-64,männlich,Desktop,2023-11-06,nein
UC06086,Hamburg,35-44,weiblich,Tablet,2023-08-30,nein
UC06087,Baden-Württemberg,18-24,männlich,Mobile,2023-11-27,nein
UC06088,Baden-Württemberg,45-54,weiblich,Mobile,2023-04-07,nein
UC06089,Bayern,35-44,weiblich,Mobile,2023-08-16,ja
UC06090,Bayern,55-64,männlich,Mobile,2023-07-11,nein
UC06091,Hessen,35-44,männlich,Desktop,2023-02-05,nein
UC06092,Sachsen,25-34,männlich,Mobile,2023-03-25,ja
UC06093,Hessen,25-34,weiblich,Mobile,2023-08-14,ja
UC06094,Bayern,18-24,weiblich,Desktop,2023-06-03,nein
UC06095,Hamburg,45-54,weiblich,Mobile,2023-08-03,ja
UC06096,Bayern,18-24,weiblich,Mobile,2023-12-22,nein
UC06097,NRW,55-64,weiblich,Mobile,2023-01-08,nein
UC06098,Brandenburg,18-24,männlich,Mobile,2023-05-05,nein
UC06099,Berlin,45-54,weiblich,Mobile,2023-02-10,nein
UC06100,Berlin,45-54,weiblich,Mobile,2023-12-04,nein
UC06101,Brandenburg,25-34,männlich,Tablet,2023-11-27,nein
UC06102,NRW,65+,männlich,Mobile,2023-10-30,nein
UC06103,NRW,18-24,weiblich,Mobile,2023-06-19,nein
UC06104,Bayern,65+,weiblich,Desktop,2023-08-03,nein
UC06105,Bayern,25-34,männlich,Desktop,2023-11-24,nein
UC06106,Bayern,25-34,divers,Desktop,2023-01-04,nein
UC06107,Baden-Württemberg,45-54,weiblich,Desktop,2023-09-07,ja
UC06108,Hessen,25-34,weiblich,Desktop,2023-01-10,nein
UC06109,Berlin,45-54,weiblich,Desktop,2023-08-01,nein
UC06110,Hamburg,45-54,weiblich,Mobile,2023-03-04,nein
UC06111,Berlin,18-24,weiblich,Mobile,2023-02-08,nein
UC06112,Berlin,45-54,weiblich,Tablet,2023-10-17,nein
UC06113,Niedersachsen,35-44,weiblich,Desktop,2023-02-02,nein
UC06114,Baden-Württemberg,18-24,weiblich,Tablet,2023-11-05,nein
UC06115,Baden-Württemberg,45-54,männlich,Mobile,2023-05-05,ja
UC06116,NRW,25-34,weiblich,Mobile,2023-06-21,nein
UC06117,Bayern,25-34,männlich,Mobile,2023-07-07,nein
UC06118,Niedersachsen,25-34,männlich,Mobile,2023-09-19,ja
UC06119,Hessen,18-24,weiblich,Desktop,2023-01-24,nein
UC06120,Bayern,25-34,weiblich,Mobile,2023-07-14,nein
UC06121,Baden-Württemberg,35-44,weiblich,Mobile,2023-10-31,nein
UC06122,NRW,35-44,weiblich,Desktop,2023-08-06,nein
UC06123,NRW,18-24,weiblich,Mobile,2023-04-25,nein
UC06124,NRW,35-44,weiblich,Desktop,2023-01-04,ja
UC06125,Niedersachsen,35-44,weiblich,Desktop,2023-06-21,nein
UC06126,Hamburg,35-44,männlich,Mobile,2023-09-25,nein
UC06127,NRW,18-24,weiblich,Desktop,2023-01-25,nein
UC06128,NRW,35-44,weiblich,Mobile,2023-01-13,ja
UC06129,Berlin,18-24,weiblich,Mobile,2023-06-05,nein
UC06130,Bayern,35-44,männlich,Mobile,2023-07-04,nein
UC06131,Hamburg,35-44,männlich,Mobile,2023-05-17,nein
UC06132,Sachsen,35-44,männlich,Mobile,2023-03-17,nein
UC06133,Bayern,55-64,männlich,Mobile,2023-01-22,nein
UC06134,Berlin,18-24,männlich,Mobile,2023-02-01,nein
UC06135,Baden-Württemberg,45-54,weiblich,Mobile,2023-02-18,ja
UC06136,Hessen,55-64,männlich,Mobile,2023-06-08,nein
UC06137,Hamburg,35-44,weiblich,Mobile,2023-12-01,nein
UC06138,NRW,25-34,weiblich,Mobile,2023-08-09,ja
UC06139,Bayern,35-44,weiblich,Tablet,2023-07-07,nein
UC06140,Baden-Württemberg,45-54,weiblich,Mobile,2023-03-21,nein
UC06141,NRW,65+,männlich,Mobile,2023-07-16,nein
UC06142,Baden-Württemberg,45-54,weiblich,Mobile,2023-02-27,ja
UC06143,Niedersachsen,35-44,männlich,Mobile,2023-04-14,nein
UC06144,Berlin,45-54,weiblich,Mobile,2023-03-09,nein
UC06145,Brandenburg,35-44,männlich,Mobile,2023-09-02,nein
UC06146,Hamburg,55-64,männlich,Mobile,2023-12-16,nein
UC06147,Niedersachsen,35-44,männlich,Mobile,2023-06-14,nein
UC06148,Berlin,35-44,männlich,Mobile,2023-04-22,nein
UC06149,Hamburg,25-34,männlich,Mobile,2023-10-22,nein
UC06150,Hamburg,25-34,weiblich,Mobile,2023-10-12,nein
UC06151,Berlin,35-44,männlich,Mobile,2023-04-07,nein
UC06152,Thüringen,25-34,weiblich,Mobile,2023-01-02,nein
UC06153,Berlin,18-24,weiblich,Mobile,2023-04-06,nein
UC06154,Bayern,25-34,männlich,Mobile,2023-06-04,nein
UC06155,NRW,45-54,weiblich,Tablet,2023-06-11,nein
UC06156,Bayern,55-64,männlich,Mobile,2023-03-26,nein
UC06157,Baden-Württemberg,25-34,weiblich,Mobile,2023-10-06,ja
UC06158,Niedersachsen,45-54,weiblich,Mobile,2023-04-23,nein
UC06159,Bayern,18-24,weiblich,Desktop,2023-04-13,nein
UC06160,Berlin,35-44,weiblich,Desktop,2023-02-01,nein
UC06161,Baden-Württemberg,25-34,männlich,Desktop,2023-05-28,nein
UC06162,Bayern,25-34,weiblich,Mobile,2023-12-20,nein
UC06163,Hessen,45-54,weiblich,Mobile,2023-05-31,nein
UC06164,Berlin,55-64,divers,Mobile,2023-06-21,nein
UC06165,NRW,45-54,männlich,Mobile,2023-07-12,nein
UC06166,Berlin,45-54,weiblich,Desktop,2023-01-24,nein
UC06167,Hessen,25-34,divers,Desktop,2023-11-06,nein
UC06168,Sachsen,35-44,männlich,Tablet,2023-12-15,nein
UC06169,NRW,35-44,männlich,Mobile,2023-05-06,nein
UC06170,Thüringen,18-24,weiblich,Mobile,2023-06-07,nein
UC06171,Niedersachsen,25-34,weiblich,Desktop,2023-11-17,nein
UC06172,Niedersachsen,25-34,männlich,Tablet,2023-09-04,ja
UC06173,NRW,35-44,weiblich,Desktop,2023-08-18,nein
UC06174,Hamburg,25-34,männlich,Desktop,2023-04-05,nein
UC06175,Niedersachsen,35-44,männlich,Mobile,2023-11-30,nein
UC06176,Baden-Württemberg,35-44,männlich,Desktop,2023-05-30,nein
UC06177,Baden-Württemberg,55-64,weiblich,Mobile,2023-08-14,ja
UC06178,Bayern,25-34,weiblich,Desktop,2023-03-16,ja
UC06179,Bayern,55-64,männlich,Mobile,2023-07-06,ja
UC06180,Niedersachsen,35-44,weiblich,Tablet,2023-12-01,nein
UC06181,NRW,25-34,männlich,Mobile,2023-06-01,nein
UC06182,NRW,45-54,männlich,Mobile,2023-01-15,nein
UC06183,Berlin,45-54,männlich,Desktop,2023-10-20,nein
UC06184,Baden-Württemberg,25-34,weiblich,Mobile,2023-01-27,nein
UC06185,NRW,25-34,weiblich,Mobile,2023-07-04,nein
UC06186,Baden-Württemberg,25-34,männlich,Tablet,2023-01-27,nein
UC06187,NRW,25-34,weiblich,Tablet,2023-05-06,nein
UC06188,Hamburg,35-44,weiblich,Mobile,2023-07-02,nein
UC06189,NRW,45-54,weiblich,Desktop,2023-07-15,ja
UC06190,NRW,25-34,weiblich,Mobile,2023-09-14,nein
UC06191,Berlin,55-64,weiblich,Mobile,2023-01-07,nein
UC06192,Hamburg,18-24,weiblich,Mobile,2023-04-16,nein
UC06193,Baden-Württemberg,25-34,männlich,Desktop,2023-03-31,nein
UC06194,Thüringen,25-34,männlich,Desktop,2023-12-06,ja
UC06195,NRW,35-44,weiblich,Desktop,2023-05-29,nein
UC06196,Bayern,35-44,weiblich,Mobile,2023-07-01,nein
UC06197,NRW,55-64,weiblich,Mobile,2023-03-08,ja
UC06198,Bayern,25-34,weiblich,Desktop,2023-05-28,nein
UC06199,Berlin,55-64,weiblich,Desktop,2023-02-20,nein
UC06200,NRW,25-34,weiblich,Tablet,2023-08-24,nein
UC06201,NRW,25-34,weiblich,Desktop,2023-09-06,nein
UC06202,Hessen,45-54,männlich,Mobile,2023-11-16,nein
UC06203,Niedersachsen,55-64,männlich,Desktop,2023-05-06,nein
UC06204,NRW,55-64,weiblich,Desktop,2023-11-07,nein
UC06205,Hamburg,45-54,weiblich,Mobile,2023-05-09,nein
UC06206,Hamburg,55-64,weiblich,Desktop,2023-11-25,nein
UC06207,Bayern,35-44,weiblich,Mobile,2023-03-03,nein
UC06208,Berlin,35-44,weiblich,Mobile,2023-09-24,nein
UC06209,Thüringen,25-34,weiblich,Desktop,2023-06-04,nein
UC06210,Hamburg,35-44,männlich,Desktop,2023-02-25,ja
UC06211,NRW,35-44,weiblich,Mobile,2023-01-23,nein
UC06212,Hessen,25-34,männlich,Tablet,2023-04-20,ja
UC06213,Berlin,25-34,männlich,Mobile,2023-09-27,nein
UC06214,Bayern,65+,männlich,Desktop,2023-07-07,nein
UC06215,NRW,25-34,weiblich,Mobile,2023-02-20,nein
UC06216,Hamburg,18-24,weiblich,Mobile,2023-01-09,nein
UC06217,NRW,25-34,weiblich,Mobile,2023-08-21,nein
UC06218,Baden-Württemberg,35-44,weiblich,Desktop,2023-12-17,nein
UC06219,Berlin,55-64,männlich,Desktop,2023-01-16,nein
UC06220,Hamburg,35-44,weiblich,Desktop,2023-11-09,nein
UC06221,Thüringen,25-34,männlich,Desktop,2023-03-31,ja
UC06222,Hessen,25-34,weiblich,Desktop,2023-04-08,nein
UC06223,Hessen,35-44,männlich,Desktop,2023-09-02,nein
UC06224,NRW,25-34,männlich,Mobile,2023-10-11,ja
UC06225,Niedersachsen,18-24,weiblich,Mobile,2023-10-09,nein
UC06226,Niedersachsen,35-44,weiblich,Mobile,2023-04-04,nein
UC06227,NRW,65+,weiblich,Mobile,2023-04-27,nein
UC06228,Sachsen,25-34,männlich,Mobile,2023-08-27,nein
UC06229,Sachsen,25-34,weiblich,Desktop,2023-02-13,ja
UC06230,Bayern,25-34,weiblich,Mobile,2023-03-21,nein
UC06231,Bayern,35-44,männlich,Mobile,2023-04-07,nein
UC06232,Brandenburg,18-24,weiblich,Desktop,2023-01-28,nein
UC06233,Berlin,25-34,männlich,Mobile,2023-01-09,ja
UC06234,NRW,35-44,männlich,Mobile,2023-05-30,nein
UC06235,Hamburg,25-34,divers,Desktop,2023-04-26,nein
UC06236,Baden-Württemberg,35-44,weiblich,Tablet,2023-06-13,nein
UC06237,Berlin,25-34,divers,Desktop,2023-06-25,nein
UC06238,Hessen,35-44,weiblich,Mobile,2023-04-20,ja
UC06239,Berlin,55-64,männlich,Mobile,2023-09-16,ja
UC06240,NRW,45-54,männlich,Mobile,2023-03-22,nein
UC06241,Hessen,25-34,männlich,Mobile,2023-07-26,nein
UC06242,Berlin,55-64,männlich,Desktop,2023-10-06,nein
UC06243,Brandenburg,55-64,weiblich,Mobile,2023-09-21,nein
UC06244,Berlin,18-24,männlich,Desktop,2023-05-02,nein
UC06245,NRW,65+,divers,Mobile,2023-10-26,nein
UC06246,NRW,35-44,weiblich,Mobile,2023-05-24,ja
UC06247,Sachsen,65+,männlich,Desktop,2023-05-26,nein
UC06248,NRW,25-34,männlich,Desktop,2023-07-14,nein
UC06249,Hessen,35-44,weiblich,Mobile,2023-12-13,nein
UC06250,NRW,55-64,männlich,Desktop,2023-10-20,nein
UC06251,Baden-Württemberg,45-54,männlich,Desktop,2023-10-16,ja
UC06252,Baden-Württemberg,18-24,männlich,Mobile,2023-01-30,nein
UC06253,Niedersachsen,18-24,männlich,Mobile,2023-09-30,nein
UC06254,Bayern,25-34,weiblich,Mobile,2023-04-26,ja
UC06255,Baden-Württemberg,35-44,männlich,Desktop,2023-05-30,nein
UC06256,NRW,25-34,weiblich,Mobile,2023-09-09,ja
UC06257,Baden-Württemberg,55-64,männlich,Desktop,2023-10-23,nein
UC06258,NRW,45-54,weiblich,Tablet,2023-05-18,nein
UC06259,Baden-Württemberg,55-64,weiblich,Mobile,2023-05-15,nein
UC06260,Baden-Württemberg,45-54,weiblich,Mobile,2023-06-11,ja
UC06261,Baden-Württemberg,35-44,männlich,Mobile,2023-01-17,nein
UC06262,Baden-Württemberg,45-54,weiblich,Mobile,2023-01-06,nein
UC06263,Sachsen,25-34,männlich,Mobile,2023-12-19,ja
UC06264,NRW,25-34,divers,Mobile,2023-04-12,nein
UC06265,Niedersachsen,35-44,weiblich,Desktop,2023-01-27,nein
UC06266,Bayern,25-34,männlich,Desktop,2023-06-25,nein
UC06267,Niedersachsen,35-44,männlich,Desktop,2023-08-14,nein
UC06268,NRW,35-44,männlich,Mobile,2023-08-24,nein
UC06269,Hamburg,18-24,weiblich,Mobile,2023-05-15,ja
UC06270,Berlin,25-34,weiblich,Mobile,2023-11-19,nein
UC06271,NRW,25-34,männlich,Mobile,2023-04-08,ja
UC06272,Bayern,25-34,weiblich,Mobile,2023-12-23,nein
UC06273,Bayern,35-44,weiblich,Mobile,2023-08-24,ja
UC06274,Hessen,55-64,weiblich,Tablet,2023-09-11,ja
UC06275,Baden-Württemberg,45-54,weiblich,Mobile,2023-06-13,nein
UC06276,Bayern,18-24,weiblich,Mobile,2023-03-22,nein
UC06277,NRW,35-44,weiblich,Desktop,2023-03-06,nein
UC06278,Baden-Württemberg,45-54,weiblich,Mobile,2023-01-04,nein
UC06279,Hamburg,25-34,männlich,Mobile,2023-01-08,nein
UC06280,Bayern,45-54,weiblich,Mobile,2023-12-02,nein
UC06281,NRW,45-54,weiblich,Desktop,2023-03-31,nein
UC06282,Hessen,18-24,männlich,Desktop,2023-02-28,ja
UC06283,NRW,65+,weiblich,Desktop,2023-11-29,nein
UC06284,Hamburg,35-44,weiblich,Tablet,2023-02-23,nein
UC06285,Berlin,25-34,männlich,Desktop,2023-01-25,nein
UC06286,Bayern,55-64,weiblich,Mobile,2023-07-08,nein
UC06287,Bayern,55-64,männlich,Mobile,2023-06-02,nein
UC06288,Berlin,55-64,weiblich,Mobile,2023-01-29,nein
UC06289,Bayern,65+,weiblich,Mobile,2023-05-11,ja
UC06290,NRW,45-54,männlich,Desktop,2023-09-17,nein
UC06291,NRW,65+,männlich,Mobile,2023-03-26,nein
UC06292,Hamburg,45-54,weiblich,Mobile,2023-10-03,nein
UC06293,NRW,55-64,weiblich,Desktop,2023-06-10,nein
UC06294,Bayern,35-44,weiblich,Desktop,2023-11-01,nein
UC06295,Bayern,35-44,weiblich,Mobile,2023-11-03,ja
UC06296,Hamburg,45-54,weiblich,Mobile,2023-11-28,nein
UC06297,Hessen,35-44,weiblich,Mobile,2023-10-08,nein
UC06298,Baden-Württemberg,35-44,männlich,Desktop,2023-12-19,nein
UC06299,NRW,25-34,weiblich,Mobile,2023-04-15,nein
UC06300,NRW,45-54,weiblich,Mobile,2023-06-10,nein
UC06301,Bayern,55-64,weiblich,Mobile,2023-11-09,nein
UC06302,Bayern,35-44,weiblich,Mobile,2023-12-27,nein
UC06303,Hessen,55-64,männlich,Mobile,2023-08-07,nein
UC06304,Berlin,25-34,männlich,Desktop,2023-04-10,nein
UC06305,NRW,35-44,männlich,Mobile,2023-06-03,ja
UC06306,Sachsen,55-64,weiblich,Mobile,2023-08-31,nein
UC06307,Hessen,65+,männlich,Desktop,2023-08-15,nein
UC06308,Hamburg,35-44,männlich,Desktop,2023-07-20,nein
UC06309,Brandenburg,35-44,männlich,Desktop,2023-10-24,nein
UC06310,Niedersachsen,35-44,weiblich,Desktop,2023-12-25,ja
UC06311,Hessen,18-24,männlich,Mobile,2023-05-29,ja
UC06312,Hessen,45-54,weiblich,Desktop,2023-07-11,nein
UC06313,Thüringen,35-44,weiblich,Mobile,2023-12-17,nein
UC06314,NRW,35-44,weiblich,Tablet,2023-02-08,nein
UC06315,Bayern,45-54,männlich,Mobile,2023-11-28,nein
UC06316,Thüringen,35-44,männlich,Mobile,2023-06-22,nein
UC06317,Hessen,35-44,divers,Mobile,2023-06-13,nein
UC06318,Baden-Württemberg,18-24,männlich,Mobile,2023-06-07,nein
UC06319,NRW,45-54,männlich,Desktop,2023-08-17,nein
UC06320,Baden-Württemberg,25-34,weiblich,Mobile,2023-08-22,nein
UC06321,NRW,45-54,weiblich,Tablet,2023-05-13,nein
UC06322,Baden-Württemberg,35-44,weiblich,Desktop,2023-04-04,nein
UC06323,Bayern,25-34,männlich,Mobile,2023-02-18,ja
UC06324,Bayern,25-34,weiblich,Tablet,2023-11-08,ja
UC06325,Hessen,35-44,weiblich,Tablet,2023-10-29,nein
UC06326,Bayern,18-24,weiblich,Mobile,2023-01-06,nein
UC06327,Hessen,25-34,männlich,Desktop,2023-07-01,nein
UC06328,Bayern,18-24,männlich,Desktop,2023-12-12,nein
UC06329,Baden-Württemberg,35-44,männlich,Mobile,2023-06-21,nein
UC06330,Hamburg,35-44,männlich,Mobile,2023-11-24,nein
UC06331,Berlin,55-64,männlich,Mobile,2023-08-23,nein
UC06332,NRW,35-44,weiblich,Mobile,2023-07-13,ja
UC06333,NRW,18-24,männlich,Mobile,2023-02-18,nein
UC06334,Baden-Württemberg,25-34,männlich,Mobile,2023-09-02,ja
UC06335,Bayern,55-64,männlich,Mobile,2023-05-18,nein
UC06336,Sachsen,18-24,weiblich,Desktop,2023-04-20,ja
UC06337,NRW,35-44,männlich,Desktop,2023-08-17,ja
UC06338,Hamburg,45-54,weiblich,Mobile,2023-10-03,nein
UC06339,Baden-Württemberg,35-44,männlich,Mobile,2023-09-03,nein
UC06340,Bayern,45-54,männlich,Mobile,2023-11-22,ja
UC06341,NRW,65+,weiblich,Desktop,2023-08-08,nein
UC06342,Thüringen,35-44,weiblich,Mobile,2023-09-17,nein
UC06343,NRW,35-44,weiblich,Mobile,2023-03-04,nein
UC06344,Berlin,25-34,männlich,Desktop,2023-06-23,nein
UC06345,NRW,45-54,weiblich,Mobile,2023-01-02,nein
UC06346,NRW,25-34,weiblich,Mobile,2023-03-28,nein
UC06347,Sachsen,18-24,weiblich,Mobile,2023-05-13,nein
UC06348,Baden-Württemberg,55-64,weiblich,Desktop,2023-10-01,nein
UC06349,Hessen,35-44,männlich,Desktop,2023-12-06,nein
UC06350,Niedersachsen,35-44,divers,Mobile,2023-11-09,nein
UC06351,Bayern,35-44,männlich,Mobile,2023-09-21,nein
UC06352,NRW,18-24,weiblich,Mobile,2023-02-13,nein
UC06353,Berlin,25-34,männlich,Desktop,2023-03-09,nein
UC06354,NRW,55-64,weiblich,Tablet,2023-04-20,nein
UC06355,Baden-Württemberg,65+,männlich,Mobile,2023-10-17,nein
UC06356,NRW,25-34,weiblich,Mobile,2023-04-27,nein
UC06357,NRW,45-54,männlich,Mobile,2023-11-29,nein
UC06358,Hamburg,45-54,männlich,Mobile,2023-01-19,nein
UC06359,Hessen,25-34,weiblich,Tablet,2023-11-15,ja
UC06360,Hamburg,35-44,weiblich,Mobile,2023-12-02,nein
UC06361,NRW,35-44,männlich,Mobile,2023-01-15,nein
UC06362,Bayern,35-44,männlich,Tablet,2023-01-04,nein
UC06363,Baden-Württemberg,35-44,weiblich,Mobile,2023-08-15,nein
UC06364,Baden-Württemberg,45-54,weiblich,Mobile,2023-07-17,nein
UC06365,Bayern,55-64,weiblich,Desktop,2023-05-14,nein
UC06366,Hamburg,55-64,männlich,Mobile,2023-04-05,nein
UC06367,Thüringen,25-34,weiblich,Mobile,2023-01-21,nein
UC06368,NRW,55-64,weiblich,Mobile,2023-07-26,nein
UC06369,Berlin,35-44,weiblich,Mobile,2023-09-06,nein
UC06370,Bayern,25-34,männlich,Desktop,2023-02-26,nein
UC06371,NRW,45-54,männlich,Mobile,2023-03-04,nein
UC06372,Hamburg,55-64,weiblich,Tablet,2023-10-13,nein
UC06373,Baden-Württemberg,45-54,männlich,Tablet,2023-09-03,nein
UC06374,NRW,35-44,männlich,Mobile,2023-08-06,nein
UC06375,Hessen,45-54,weiblich,Mobile,2023-12-04,nein
UC06376,Bayern,35-44,weiblich,Mobile,2023-04-19,ja
UC06377,Hessen,65+,männlich,Desktop,2023-02-24,nein
UC06378,Hamburg,55-64,männlich,Desktop,2023-03-14,nein
UC06379,Hamburg,25-34,männlich,Tablet,2023-05-21,nein
UC06380,NRW,18-24,weiblich,Mobile,2023-07-29,nein
UC06381,Sachsen,55-64,weiblich,Desktop,2023-01-20,nein
UC06382,NRW,25-34,weiblich,Tablet,2023-07-16,ja
UC06383,Baden-Württemberg,25-34,weiblich,Desktop,2023-04-30,nein
UC06384,Berlin,45-54,männlich,Mobile,2023-02-08,nein
UC06385,Hessen,35-44,weiblich,Mobile,2023-03-17,ja
UC06386,Hamburg,25-34,weiblich,Mobile,2023-07-29,nein
UC06387,Baden-Württemberg,25-34,männlich,Mobile,2023-06-20,nein
UC06388,Hamburg,35-44,männlich,Mobile,2023-03-23,ja
UC06389,Bayern,25-34,weiblich,Mobile,2023-11-04,nein
UC06390,NRW,35-44,männlich,Mobile,2023-03-23,ja
UC06391,NRW,18-24,männlich,Mobile,2023-02-10,nein
UC06392,Hamburg,65+,weiblich,Desktop,2023-04-02,nein
UC06393,Hamburg,35-44,männlich,Mobile,2023-11-11,nein
UC06394,Sachsen,35-44,männlich,Desktop,2023-06-18,nein
UC06395,NRW,55-64,männlich,Desktop,2023-09-22,ja
UC06396,Brandenburg,18-24,männlich,Mobile,2023-06-10,nein
UC06397,NRW,25-34,männlich,Mobile,2023-04-17,nein
UC06398,NRW,18-24,männlich,Mobile,2023-05-09,nein
UC06399,Niedersachsen,55-64,weiblich,Mobile,2023-08-12,nein
UC06400,Hessen,18-24,weiblich,Mobile,2023-06-15,ja
UC06401,NRW,65+,weiblich,Mobile,2023-09-14,nein
UC06402,NRW,25-34,weiblich,Mobile,2023-01-07,nein
UC06403,Baden-Württemberg,35-44,weiblich,Mobile,2023-09-04,nein
UC06404,Niedersachsen,45-54,männlich,Mobile,2023-05-02,nein
UC06405,Brandenburg,35-44,männlich,Mobile,2023-04-22,nein
UC06406,Baden-Württemberg,55-64,männlich,Mobile,2023-01-30,nein
UC06407,Bayern,25-34,männlich,Mobile,2023-03-24,nein
UC06408,Berlin,25-34,männlich,Desktop,2023-01-06,nein
UC06409,Hessen,45-54,weiblich,Mobile,2023-03-08,nein
UC06410,NRW,25-34,männlich,Mobile,2023-05-15,nein
UC06411,Hamburg,55-64,weiblich,Mobile,2023-07-30,nein
UC06412,Niedersachsen,45-54,männlich,Mobile,2023-02-01,nein
UC06413,Berlin,25-34,weiblich,Desktop,2023-03-08,nein
UC06414,Hessen,35-44,weiblich,Desktop,2023-08-13,ja
UC06415,Bayern,45-54,weiblich,Desktop,2023-08-02,ja
UC06416,Hessen,25-34,weiblich,Desktop,2023-09-22,nein
UC06417,Bayern,35-44,weiblich,Mobile,2023-11-13,ja
UC06418,Berlin,25-34,männlich,Desktop,2023-10-22,ja
UC06419,Hamburg,65+,weiblich,Desktop,2023-08-22,ja
UC06420,Sachsen,25-34,weiblich,Desktop,2023-09-25,nein
UC06421,NRW,45-54,weiblich,Mobile,2023-06-04,nein
UC06422,Hessen,25-34,weiblich,Tablet,2023-04-25,ja
UC06423,Niedersachsen,65+,männlich,Desktop,2023-07-07,nein
UC06424,NRW,25-34,männlich,Mobile,2023-11-24,nein
UC06425,Hessen,45-54,weiblich,Mobile,2023-01-11,nein
UC06426,Berlin,55-64,weiblich,Mobile,2023-04-06,nein
UC06427,Berlin,18-24,weiblich,Mobile,2023-01-23,nein
UC06428,NRW,45-54,männlich,Desktop,2023-05-10,nein
UC06429,Hessen,18-24,weiblich,Mobile,2023-07-09,ja
UC06430,Bayern,18-24,weiblich,Mobile,2023-08-11,nein
UC06431,Berlin,45-54,weiblich,Mobile,2023-04-08,nein
UC06432,Bayern,25-34,weiblich,Mobile,2023-09-21,nein
UC06433,Hamburg,55-64,weiblich,Mobile,2023-12-29,nein
